"variable","t","q025","q25","median","q75","q975","week_start"
"latent_infections",1,0.999999945561722,0.999999945561722,0.999999945561722,0.999999945561722,0.999999945561722,2015-01-04
"latent_infections",2,1.19251576770958,1.19906755161842,1.20225079665716,1.20565461658853,1.2124365879136,2015-01-11
"latent_infections",3,1.81558233810411,1.84328063297335,1.85767850637961,1.87413654080679,1.90417405139144,2015-01-18
"latent_infections",4,2.44561154544691,2.50946223736904,2.53698992470184,2.57355509447589,2.63250062740797,2015-01-25
"latent_infections",5,3.15889841012172,3.27449724879773,3.32752188883141,3.39738993088417,3.49895317338114,2015-02-01
"latent_infections",6,3.98226971110572,4.15293416696921,4.24086262506882,4.35491553732085,4.52917143575768,2015-02-08
"latent_infections",7,4.86943112512682,5.13626097118694,5.26643120378262,5.43046323898152,5.70112093437491,2015-02-15
"latent_infections",8,5.81425146665919,6.19037221367472,6.38685502243816,6.62069088422977,7.00575499860706,2015-02-22
"latent_infections",9,6.81524031108726,7.30891429099635,7.57286205560452,7.89078918298313,8.40844160194783,2015-03-01
"latent_infections",10,7.8679916894731,8.45210511023612,8.79577127678288,9.22738573316951,9.93563944331369,2015-03-08
"latent_infections",11,8.87975010944207,9.60872137556207,10.0111294957677,10.5720602373635,11.4429697312127,2015-03-15
"latent_infections",12,9.83272252354856,10.7249025004112,11.2172509097589,11.8907388384835,12.8492462105977,2015-03-22
"latent_infections",13,10.7197273848195,11.7951456458607,12.3585313264868,13.1585492040098,14.3500396667499,2015-03-29
"latent_infections",14,11.557774069671,12.8508454118047,13.442303969724,14.3934676163689,15.7174941943561,2015-04-05
"latent_infections",15,12.3364620543555,13.8260922128211,14.4929634206512,15.558262266188,17.0849275027517,2015-04-12
"latent_infections",16,13.2651727583063,14.7834606299149,15.5238723241668,16.6218624040725,18.4408212399378,2015-04-19
"latent_infections",17,14.1416483670795,15.8003821466993,16.5947917600391,17.7470369211465,19.7654335733971,2015-04-26
"latent_infections",18,15.1454200469735,16.8545979839376,17.6989706942528,18.9641056990325,21.2294910601096,2015-05-03
"latent_infections",19,16.1775748282169,17.9505655673831,18.9774999877877,20.3107530353861,22.6635514806181,2015-05-10
"latent_infections",20,17.5301916908367,19.3689440282423,20.4150016438791,21.7807320921168,24.3590703231933,2015-05-17
"latent_infections",21,19.0938257551498,20.9428232547493,22.0993365449778,23.5724117793528,26.2763234086088,2015-05-24
"latent_infections",22,20.8213751510903,22.9541589224843,24.1671182726044,25.6809085538256,28.6418003666493,2015-05-31
