"variable","t","q025","q25","median","q75","q975","week_start"
"latent_infections",1,0.519265317433565,2.15488667670864,5.68073868655936,13.4522371669914,47.5386919220631,2015-01-04
"latent_infections",2,0.427653957911724,2.48240855861265,6.15777466215193,13.4748229211695,51.836142351071,2015-01-11
"latent_infections",3,0.443845426849589,2.48682581855145,6.11123201319868,13.5214328397148,55.7223832682327,2015-01-18
"latent_infections",4,0.404952127918363,2.60364037978013,6.29256838244183,14.1933053294873,55.5521464632967,2015-01-25
"latent_infections",5,0.521736554305839,2.88554379800852,6.93895179940432,16.2800094888346,71.076400164287,2015-02-01
"latent_infections",6,0.515870119934876,3.91499373039575,10.892313608276,29.0293358759025,117.640834689886,2015-02-08
"latent_infections",7,0.877517195439757,9.26577180104613,25.3873190361013,53.8067669940287,148.808359667333,2015-02-15
"latent_infections",8,0.591842420919036,5.12976371414135,15.1758722881279,38.8368929846356,132.981148619704,2015-02-22
"latent_infections",9,11.9575021499323,23.5843727355863,34.5866575030168,49.6730366102229,92.4685017425465,2015-03-01
"latent_infections",10,13.6901854810432,27.2213153098882,38.0849316152535,53.0752128201906,97.9775901160009,2015-03-08
"latent_infections",11,15.8254607806968,30.8618793862247,42.6148680127566,58.5910198734896,102.664759311742,2015-03-15
"latent_infections",12,17.3173976700938,33.988300157927,46.7041477278366,63.695895498381,111.604789269593,2015-03-22
"latent_infections",13,18.7323092004571,36.1004358616891,50.0799873711405,67.6145423492542,119.474055076989,2015-03-29
"latent_infections",14,19.3872775532524,37.9928100812826,52.7704636883991,70.8194392629302,125.008124192058,2015-04-05
"latent_infections",15,19.3981558018572,38.3366614851944,53.7076865840075,72.5311694566193,128.753037346611,2015-04-12
"latent_infections",16,18.9151902967416,38.3530671416225,53.0434336583731,72.1153465073822,128.034763231853,2015-04-19
"latent_infections",17,17.6207849061526,36.4327016570485,51.0334327688703,68.9909728257751,121.870879635274,2015-04-26
"latent_infections",18,15.9173375353292,32.6949253741434,45.3989549451477,62.7882514503126,108.880723316202,2015-05-03
"latent_infections",19,14.1052481355575,28.9793617973151,41.2414202327971,56.7414805925322,100.20066020423,2015-05-10
"latent_infections",20,11.287315239971,23.9072403361253,34.4392529563619,48.053110601462,84.6418002759301,2015-05-17
"latent_infections",21,8.96463937861148,19.9073898924982,28.5986660637755,40.8504011997019,73.8400702054414,2015-05-24
"latent_infections",22,7.06210186777655,16.055805831859,23.3380195870738,33.2306767690694,61.3535170536195,2015-05-31
"latent_infections",23,5.36611883138262,12.6104844398229,18.5314205159835,26.8601837945596,51.4889553970235,2015-06-07
"latent_infections",24,4.09732859412018,9.83861455026466,14.7499952017375,21.8819955382786,42.9933600431582,2015-06-14
"latent_infections",25,3.09826039604045,7.5889889004545,11.5073615963491,17.4801000325702,34.2464909542769,2015-06-21
"latent_infections",26,2.26420717600724,5.9300186300508,9.15944645925027,14.1224024941816,27.5864396173684,2015-06-28
"latent_infections",27,1.72754692791946,4.62832456522078,7.29775506640909,11.4517072337236,23.6068741887175,2015-07-05
"latent_infections",28,1.31533866716202,3.6965506631171,5.9216323539478,9.40215570101444,19.5358839973278,2015-07-12
"latent_infections",29,1.03515496684193,2.97487847397236,4.8692459729813,7.74039488090384,16.7320336328953,2015-07-19
"latent_infections",30,0.807594676507807,2.40912860264022,4.08699451720498,6.56116683033245,14.7535731760351,2015-07-26
"latent_infections",31,0.659478316048945,2.0113264037238,3.48314366967043,5.605766050851,13.0485758241065,2015-08-02
"latent_infections",32,0.55272268493101,1.74266497784312,3.01475176680935,4.92552678678862,11.6773763586572,2015-08-09
"latent_infections",33,0.479071099766374,1.53899380336696,2.64770698393808,4.35743301879704,10.7749102257919,2015-08-16
"latent_infections",34,0.430153621759894,1.38465234314271,2.43277038432288,4.08091854810754,10.0983052540055,2015-08-23
"latent_infections",35,0.402794558484611,1.29324279748831,2.26306130830723,3.81574154429494,9.76218096830598,2015-08-30
"latent_infections",36,0.389626714213958,1.26029915984708,2.20292673484413,3.70815906200172,9.43055301856498,2015-09-06
"latent_infections",37,0.378253104456887,1.25582505395658,2.16365867908925,3.71347385270055,9.55588016661014,2015-09-13
"latent_infections",38,0.394733923652056,1.30125562467657,2.24754462147165,3.78602558173444,9.68997343053423,2015-09-20
"latent_infections",39,0.445751112476356,1.41127269214593,2.39681470234458,4.06092831076665,10.1086372800644,2015-09-27
"latent_infections",40,0.503101580099353,1.52431601566253,2.61676045615323,4.47282022696296,10.8847428628069,2015-10-04
"latent_infections",41,0.599782830960238,1.77015733282863,2.99697587044898,4.9809581638446,11.656864684076,2015-10-11
"latent_infections",42,0.752203153495266,2.12182280703031,3.53453684496433,5.87183820105098,13.4567731249936,2015-10-18
"latent_infections",43,0.973600046570109,2.64228840326337,4.37850527330214,7.06567241022615,15.7751729159497,2015-10-25
"latent_infections",44,1.28822807159988,3.40004214403564,5.45961954221309,8.76938139803096,19.596306705173,2015-11-01
"latent_infections",45,1.76608686680538,4.55313520673072,7.12042743648157,11.1164689043713,23.402005515842,2015-11-08
"latent_infections",46,2.43827524636751,6.30376695164075,9.64170598835428,14.4764733103901,29.6669236232728,2015-11-15
"latent_infections",47,3.59255722752696,8.92168175976286,13.4315590402359,19.4343211987422,37.5540487821672,2015-11-22
"latent_infections",48,5.71123577262397,12.9362530740374,19.0683488358474,26.7945692134583,49.7681223317295,2015-11-29
"latent_infections",49,8.50712132731112,18.5903781114512,26.748527124103,37.0939539113499,65.0098997414988,2015-12-06
"latent_infections",50,13.1197601096252,27.8634427310606,39.0485893130723,53.7970100581847,91.4169088311378,2015-12-13
"latent_infections",51,19.0061126637194,38.9046638062698,54.3986225315406,73.1410823384513,119.079077025083,2015-12-20
"latent_infections",52,27.8104916773233,56.9672409111053,77.4658888320205,102.703889492111,163.592396027301,2015-12-27
"latent_infections",53,42.9601823459812,84.0991567226472,113.076708110805,149.470930218542,229.856551279185,2016-01-03
"latent_infections",54,64.8816645403089,121.872153273194,162.848716728516,212.471730310213,317.930687803979,2016-01-10
"latent_infections",55,92.1276409022242,169.457520554486,225.441103855402,291.710871280762,428.051830564702,2016-01-17
"latent_infections",56,127.027670802845,232.707840208274,309.650778647403,393.671321264815,579.031529854904,2016-01-24
"latent_infections",57,190.909880659137,348.744832730528,457.750951019729,576.073295314759,852.299670526702,2016-01-31
"latent_infections",58,238.764754950873,432.849156653313,569.21072626719,729.681312827615,1044.09003570651,2016-02-07
"latent_infections",59,359.14228905196,654.657195550319,861.018531313686,1089.44505260414,1553.03954281708,2016-02-14
"latent_infections",60,523.196958147808,941.36799119105,1238.91612229808,1568.26444497749,2228.30903708822,2016-02-21
"latent_infections",61,875.302560969133,1585.58800837446,2085.45432721265,2608.60568260863,3652.09055657803,2016-02-28
"latent_infections",62,1480.47343954161,2644.49481862442,3454.50262002208,4290.15927583491,6032.83405642077,2016-03-06
"latent_infections",63,2053.07315883255,3765.55936349353,4878.98987686134,6062.44843599223,8499.30794830162,2016-03-13
"latent_infections",64,2860.71337946136,5191.14618568386,6782.26029636815,8474.70404099997,11724.5043913244,2016-03-20
"latent_infections",65,3994.03588837793,7241.21867337165,9485.39793714996,11822.0788121347,16261.2730368306,2016-03-27
"latent_infections",66,5785.09504892859,10424.093298962,13644.4237862287,16931.1285497534,23561.8388453937,2016-04-03
"latent_infections",67,8271.2174664556,14860.6773890036,19389.9284901071,24242.7126236635,33089.0557533367,2016-04-10
"latent_infections",68,11760.8224426844,21139.1240980829,27756.820152972,34759.0291793643,47355.5991577786,2016-04-17
"latent_infections",69,16812.1005718182,31088.7811612906,40492.3896233188,50397.3414307912,68926.1712664795,2016-04-24
"latent_infections",70,23243.1305720475,43440.167109032,56683.3313625369,70417.9301642027,95450.0337257747,2016-05-01
"latent_infections",71,29681.7317797207,55127.2987891729,71993.7124150314,89174.5433243783,120665.017518053,2016-05-08
"latent_infections",72,32231.5873800816,58612.5892132978,76228.9059910024,94302.957642417,129362.911821324,2016-05-15
"latent_infections",73,33635.5500023758,61263.7374921514,79521.3432736045,99105.3144843727,133850.480373593,2016-05-22
"latent_infections",74,34484.0375919952,63442.9881447268,81769.9767348002,101876.377117328,137511.820824937,2016-05-29
"latent_infections",75,32166.5041260071,58934.6968023844,75884.9276633611,95012.6954469871,127152.662391135,2016-06-05
"latent_infections",76,28941.5116973593,53277.2152991426,69900.3576305492,86823.7392386992,116750.56498707,2016-06-12
"latent_infections",77,25415.5540848546,46090.9146014605,59945.6792617908,74568.5356872625,100943.823091106,2016-06-19
"latent_infections",78,23342.9296165396,41664.547540379,54104.7814205655,67307.4655651225,91234.7448170535,2016-06-26
"latent_infections",79,19765.1682667481,36468.9305510842,47598.7162329542,58918.9638816078,80474.3209124665,2016-07-03
"latent_infections",80,18347.5593870067,33398.3304554388,43632.2233440247,53792.4793222435,72765.1914239429,2016-07-10
"latent_infections",81,15299.4048624705,27866.6077208108,36102.0798919998,45294.076572584,61136.6291271315,2016-07-17
"latent_infections",82,13216.3917291434,23842.4405042848,30854.0744726055,38671.6847233795,51959.5345695857,2016-07-24
"latent_infections",83,11002.2126774749,20099.730058962,26216.8558410087,32406.3743385776,43548.8211653266,2016-07-31
"latent_infections",84,9066.68041601877,16456.6369627464,21440.7482016258,26770.7844990068,35995.6528806639,2016-08-07
"latent_infections",85,7708.76941903247,14240.6072389194,18529.0499427469,23038.4591608581,30848.954461542,2016-08-14
"latent_infections",86,6508.86764424366,11874.1861892765,15519.3031422697,19329.9930480422,26138.8825290687,2016-08-21
"latent_infections",87,5374.71452043857,9905.82191987636,12853.4520208351,16100.687392522,21549.5874835431,2016-08-28
"latent_infections",88,4315.00036834783,8015.68694691082,10388.8265953433,13004.8244161937,17486.9725106,2016-09-04
"latent_infections",89,3983.99309301047,7259.08921329617,9412.10436455713,11640.3187979191,15610.3111830678,2016-09-11
"latent_infections",90,3343.43785647815,6087.51661300592,7930.36196024128,9898.3316341208,13474.5566065615,2016-09-18
"latent_infections",91,3068.00927206993,5706.07153896633,7451.08608965162,9260.45558482805,12439.5811438153,2016-09-25
"latent_infections",92,3031.0708212186,5438.42350698383,7097.84756744049,8839.64600353031,11888.0125808303,2016-10-02
"latent_infections",93,3022.67781205191,5498.92448143499,7102.24491538159,8824.21580585747,12026.0578106274,2016-10-09
"latent_infections",94,3112.44800706363,5805.37840570462,7534.09957534464,9417.23780353092,12570.2758846672,2016-10-16
"latent_infections",95,3160.72014176672,5818.19833097595,7610.38681309847,9520.40795386436,12847.1309928571,2016-10-23
"latent_infections",96,3727.88142594978,6781.14189651557,8816.3879076781,11019.8139869433,14803.398549944,2016-10-30
"latent_infections",97,4331.21285157758,7882.26378974625,10206.3365277628,12743.4790412522,17101.245601486,2016-11-06
"latent_infections",98,5040.52240864339,9395.10266354584,12198.921643212,14962.1827949507,20239.3965999389,2016-11-13
"latent_infections",99,5518.15227068762,10373.8852772572,13256.6315017058,16422.4821664082,21694.3811741772,2016-11-20
"latent_infections",100,4379.60378056432,7971.53968006326,10296.3813868032,12802.8733010941,16907.0123770816,2016-11-27
"latent_infections",101,3366.7576053244,6267.81381674079,8114.67109930778,10165.6560660174,13498.2774002142,2016-12-04
"latent_infections",102,2736.76603982747,5017.55536931104,6520.6134269243,8221.50571927524,11025.3124177857,2016-12-11
"latent_infections",103,2283.5769317598,4275.71685903981,5593.2269568348,7066.65325617658,9379.08998847008,2016-12-18
"latent_infections",104,2134.2494407315,3831.57069234374,5097.05505762358,6412.57264754688,8818.42377895837,2016-12-25
"latent_infections",105,2956.39757764748,5350.28519919389,6970.81406283596,8735.69565026719,11651.2165299962,2017-01-01
"latent_infections",106,3457.55510173626,6357.52756015925,8335.75220957238,10284.892578853,13773.6238537102,2017-01-08
"latent_infections",107,4364.00274435102,8077.40054652448,10460.038610397,12967.4374191544,17368.0299628868,2017-01-15
"latent_infections",108,5148.2067038778,9502.62482180414,12273.7066049798,15449.1402335543,20586.4113091594,2017-01-22
"latent_infections",109,6390.41024314024,11681.5071174548,15142.3734098442,18862.1032956486,25294.9964897054,2017-01-29
"latent_infections",110,7987.91122278164,14605.6363216303,19055.878599943,23702.8373690507,31316.3061889984,2017-02-05
"latent_infections",111,9897.18032496409,18166.8007282929,23845.0186187481,29740.9192493777,39057.3821876849,2017-02-12
"latent_infections",112,13248.6237743159,24708.6072451576,32190.7058609658,40081.06128428,53442.4282560644,2017-02-19
"latent_infections",113,20042.5115041634,36772.6844257775,47558.4534440358,59419.3209425454,78873.4060753194,2017-02-26
"latent_infections",114,29116.6702642137,53220.527537844,69490.3904102187,86457.3891221079,113826.697479125,2017-03-05
"latent_infections",115,43271.7326422837,79287.2269057253,102639.648502604,128419.710857854,169284.776835316,2017-03-12
"latent_infections",116,58859.1690187959,107526.113924953,140041.768122748,174233.351231618,230327.958379149,2017-03-19
"latent_infections",117,83668.4060224782,155188.355338782,201765.7724232,250363.727845854,329846.811401012,2017-03-26
"latent_infections",118,103663.71100279,191206.139873501,248369.133759682,309157.769153049,408371.274102641,2017-04-02
"latent_infections",119,125850.021429738,227014.987949633,296208.98439622,367180.402756056,482796.443156836,2017-04-09
"latent_infections",120,136508.326476342,251812.119300681,330341.621183041,410076.578997097,541672.535551923,2017-04-16
"latent_infections",121,133235.378223575,245688.094433223,321177.162275222,401697.830286944,531577.873424724,2017-04-23
"latent_infections",122,138491.108474542,255989.745040257,332526.132074262,416094.114655478,554972.087696873,2017-04-30
"latent_infections",123,124418.292671543,227043.735630658,295442.755194734,368412.557725487,488445.030775896,2017-05-07
