"variable","t","q025","q25","median","q75","q975","week_start"
"latent_infections",1,0.99999996537583,0.99999996537583,0.99999996537583,0.99999996537583,0.99999996537583,2015-01-04
"latent_infections",2,1.27625250822189,1.29779581061703,1.3090344318028,1.32141318968738,1.34569899042308,2015-01-11
"latent_infections",3,2.17968661276658,2.27896945055569,2.33155088216524,2.3886807942323,2.50573745533779,2015-01-18
"latent_infections",4,3.20648245595116,3.4250572797603,3.5450882761043,3.67713004716057,3.96036541511562,2015-01-25
"latent_infections",5,4.56533088230519,4.99330713146138,5.24700063650521,5.51352974998606,6.09622422364828,2015-02-01
"latent_infections",6,6.27162995617217,7.03960184246064,7.49773285353348,7.98457664304347,9.08800793017041,2015-02-08
"latent_infections",7,8.37069355133939,9.64465707376396,10.3943497470549,11.2072830219318,13.1037449154094,2015-02-15
"latent_infections",8,10.8850114302925,12.8527918928624,14.0335562631712,15.3054758121925,18.382988147996,2015-02-22
"latent_infections",9,13.8733875674639,16.6618244209114,18.4611614239178,20.3560186225606,25.1200599286157,2015-03-01
"latent_infections",10,17.2868446016251,21.0752693044536,23.6475431002517,26.4172577753506,33.1721585911715,2015-03-08
"latent_infections",11,20.9058680795802,26.0775528370721,29.5119737426122,33.2764664304631,42.816706575848,2015-03-15
"latent_infections",12,24.8057907142227,31.5063210896641,36.0192894901944,40.8924414174246,53.1922162696428,2015-03-22
"latent_infections",13,28.8599395644099,37.2479103231128,42.6937910676974,49.1131540082363,64.4090310163224,2015-03-29
"latent_infections",14,33.0566435750601,43.0247199469997,49.7305407928206,57.2668507900009,76.2061000831945,2015-04-05
"latent_infections",15,37.4954003984322,48.7768634181282,56.916273806287,65.4865882631637,87.8448127186662,2015-04-12
"latent_infections",16,42.0075362204651,54.6891348182563,63.7740090308574,73.4511877026513,98.4466183500131,2015-04-19
"latent_infections",17,46.0009169582853,60.0836122773461,70.101886850503,80.8288559774555,107.02781503199,2015-04-26
"latent_infections",18,49.9029078278453,65.0666017737985,75.9406772023762,87.4778436190304,115.760134406147,2015-05-03
"latent_infections",19,54.0706964540888,69.7760501635501,81.0479261827988,93.2759691779358,122.217670073001,2015-05-10
"latent_infections",20,57.5519869458708,73.9089670973243,85.204696564354,97.8199905048986,127.917499015773,2015-05-17
"latent_infections",21,60.9634864672714,77.3727285768083,88.6865819438758,101.363657421304,130.708369862495,2015-05-24
"latent_infections",22,63.8878346594951,80.4244928640318,91.5569158347546,103.584500019432,131.293197344079,2015-05-31
"latent_infections",23,66.960417409248,82.8420400477635,93.6105012079095,105.254309877906,131.725374496828,2015-06-07
"latent_infections",24,68.6999890571353,84.6005633391381,94.825976119027,105.418281271393,130.502370078525,2015-06-14
"latent_infections",25,70.3835310182019,85.4247837857016,94.7799656266411,104.773170468576,127.338674741503,2015-06-21
"latent_infections",26,72.0324084294453,85.3304994424272,94.1126898323569,103.395125371844,124.418112172104,2015-06-28
"latent_infections",27,72.2448245237503,84.6955041769133,92.9481362545235,101.248033269325,120.851255900283,2015-07-05
"latent_infections",28,71.2033382636197,83.4637070829001,90.9909941345956,98.621204789216,117.445902922469,2015-07-12
"latent_infections",29,70.2551630999893,81.2493846980141,88.381547361271,95.5152387271067,112.468036197234,2015-07-19
"latent_infections",30,68.7562899258305,78.7334708599354,85.4654142632917,92.2511521148306,107.933637363518,2015-07-26
"latent_infections",31,66.1207209201909,76.0211378242516,82.4882815047998,89.1668005239024,104.056711248448,2015-08-02
"latent_infections",32,62.6207645763979,72.9788399266306,79.3939067642552,85.8672186955997,100.255855285366,2015-08-09
"latent_infections",33,59.6915227692245,69.5621628368571,76.0422816470822,82.6898703908496,97.0737864725941,2015-08-16
"latent_infections",34,56.6849034494607,66.8250674821368,73.1357271995474,79.6967141010824,94.5584674751696,2015-08-23
"latent_infections",35,54.5132025163333,64.0622670448212,70.8168783610307,77.4940568383399,93.0551304331048,2015-08-30
"latent_infections",36,52.2074431917147,62.1725545635488,68.6903131641435,75.7974110703153,91.9260755611028,2015-09-06
"latent_infections",37,50.6272743948644,60.7428706694015,67.3097802080331,74.7856572260134,91.469679899916,2015-09-13
"latent_infections",38,49.7937703100862,60.3987303429244,67.0112579423608,74.9216501952658,91.8592458314629,2015-09-20
"latent_infections",39,50.0591891086979,60.8962876804665,67.6753745404957,76.105767745019,94.1805977251215,2015-09-27
"latent_infections",40,51.1724093965259,62.7947549864399,69.7624859916953,78.7275884767105,98.4239090886136,2015-10-04
"latent_infections",41,53.6595562179956,65.9276056589062,73.4970245013184,83.1874327397281,104.215860216415,2015-10-11
"latent_infections",42,58.0264772316234,70.6875700074939,79.4840958779262,89.6600315408211,113.158355043375,2015-10-18
"latent_infections",43,63.6516371102495,78.5262268109191,88.2763350375776,99.4037882628238,125.701923927292,2015-10-25
"latent_infections",44,72.2353776974026,89.7189515222925,100.737138744532,113.153662956105,142.916261692413,2015-11-01
"latent_infections",45,84.3353924009617,105.362150158636,118.112637176904,132.451892739283,168.350366863765,2015-11-08
"latent_infections",46,100.999322374543,127.227345856728,142.848949882552,159.50882160929,202.808127117791,2015-11-15
"latent_infections",47,125.131162411482,158.033696892666,176.869952142889,198.065470311891,252.114291025175,2015-11-22
"latent_infections",48,158.695080210677,200.068747944789,224.838210291634,252.117403970302,320.895751121711,2015-11-29
"latent_infections",49,205.153783935326,260.780563097075,293.095445969473,330.427198202014,413.200568063853,2015-12-06
"latent_infections",50,272.053326747972,346.952582484445,391.889841145777,441.476515601657,554.907883058855,2015-12-13
"latent_infections",51,368.343263005327,467.859136118093,531.80213112526,600.754556540479,761.700586938144,2015-12-20
"latent_infections",52,506.418281644939,643.977345248396,732.691123144913,829.445220129415,1064.56053264564,2015-12-27
"latent_infections",53,570.089894442482,708.246444741076,787.321636414928,877.47772217772,1083.4898246591,2016-01-03
"latent_infections",54,758.28866938831,941.244346169883,1046.16727770924,1162.9793222505,1429.60319366222,2016-01-10
"latent_infections",55,953.901363788607,1163.72013875206,1281.69668274934,1414.35826691654,1720.34903389296,2016-01-17
"latent_infections",56,1205.13259095243,1451.81134735606,1588.21246726447,1737.71118328899,2104.48497327827,2016-01-24
"latent_infections",57,1513.19493414157,1793.15692572009,1949.90337523462,2128.96959746617,2552.90415150313,2016-01-31
"latent_infections",58,1868.93226429981,2186.80802033697,2368.94427387063,2578.15952688029,3056.75120256818,2016-02-07
"latent_infections",59,2257.45683553925,2618.64387960763,2830.91127323377,3070.92887782066,3614.34903110639,2016-02-14
"latent_infections",60,2661.62971702457,3076.59426540552,3328.8864643097,3603.78813462009,4252.35841026374,2016-02-21
"latent_infections",61,3067.47481057717,3546.420915262,3840.78042941624,4162.37889274338,4934.3603107634,2016-02-28
"latent_infections",62,3444.8764053648,4002.74849811388,4344.60352265794,4711.79898160827,5588.37579715586,2016-03-06
"latent_infections",63,3801.73929117759,4424.24554747334,4804.62987697465,5225.74799740679,6191.19317879155,2016-03-13
"latent_infections",64,4049.36469301069,4783.81639367798,5205.10063802403,5674.57228335609,6758.36083009724,2016-03-20
"latent_infections",65,4298.82849448478,5070.86165688114,5536.28854386931,6064.00737067853,7285.16832499418,2016-03-27
"latent_infections",66,4460.88958077897,5267.55139094855,5754.63665468171,6343.08203298114,7629.2223661711,2016-04-03
"latent_infections",67,4526.41020930106,5391.01542255839,5899.85062932335,6532.35947550743,7857.84032683588,2016-04-10
"latent_infections",68,4530.32307873112,5430.357076339,5928.43590256415,6583.82029065853,7929.69090727528,2016-04-17
"latent_infections",69,4482.60705640171,5382.95321812744,5876.75690704575,6519.7048955142,7853.43506777768,2016-04-24
"latent_infections",70,4385.72109578916,5271.20057626722,5756.16182160467,6399.67320025599,7689.2909473215,2016-05-01
"latent_infections",71,4256.91511844994,5099.90653093947,5582.47847428591,6187.78081707603,7439.37167701869,2016-05-08
"latent_infections",72,4089.25358585557,4888.85189647852,5339.67954962901,5904.83891241108,7082.91128406342,2016-05-15
"latent_infections",73,3891.11257800857,4632.25512618246,5051.21261835299,5550.87050094449,6637.82864452947,2016-05-22
"latent_infections",74,3671.10586018354,4354.67533425133,4741.35454461341,5187.78290788545,6193.8492478953,2016-05-29
"latent_infections",75,3473.60936674187,4056.44156668814,4405.18992052718,4807.93729159332,5688.82352982838,2016-06-05
"latent_infections",76,3236.70166694879,3757.66690940002,4065.35895112794,4418.78701406014,5190.72427333755,2016-06-12
