final_model_stratum,week_start,cases,population,incidence_100k
3_Agreste,2020-05-03,5,1935686,0.2583063575393943
3_Agreste,2020-05-10,6,1935686,0.30996762904727315
3_Agreste,2020-05-17,4,1935686,0.20664508603151543
3_Agreste,2020-05-24,2,1935686,0.10332254301575772
3_Agreste,2020-05-31,0,1935686,0
3_Agreste,2020-06-07,4,1935686,0.20664508603151543
3_Agreste,2020-06-14,0,1935686,0
3_Agreste,2020-06-21,4,1935686,0.20664508603151543
3_Agreste,2020-06-28,5,1935686,0.2583063575393943
3_Agreste,2020-07-05,3,1935686,0.15498381452363658
3_Agreste,2020-07-12,2,1935686,0.10332254301575772
3_Agreste,2020-07-19,2,1935686,0.10332254301575772
3_Agreste,2020-07-26,5,1935686,0.2583063575393943
3_Agreste,2020-08-02,2,1935686,0.10332254301575772
3_Agreste,2020-08-09,4,1935686,0.20664508603151543
3_Agreste,2020-08-16,2,1935686,0.10332254301575772
3_Agreste,2020-08-23,5,1935686,0.2583063575393943
3_Agreste,2020-08-30,3,1935686,0.15498381452363658
3_Agreste,2020-09-06,3,1935686,0.15498381452363658
3_Agreste,2020-09-13,1,1935686,0.05166127150787886
3_Agreste,2020-09-20,7,1935686,0.361628900555152
3_Agreste,2020-09-27,2,1935686,0.10332254301575772
3_Agreste,2020-10-04,4,1935686,0.20664508603151543
3_Agreste,2020-10-11,6,1935686,0.30996762904727315
3_Agreste,2020-10-18,5,1935686,0.2583063575393943
3_Agreste,2020-10-25,1,1935686,0.05166127150787886
3_Agreste,2020-11-01,4,1935686,0.20664508603151543
3_Agreste,2020-11-08,2,1935686,0.10332254301575772
3_Agreste,2020-11-15,1,1935686,0.05166127150787886
3_Agreste,2020-11-22,1,1935686,0.05166127150787886
3_Agreste,2020-11-29,1,1935686,0.05166127150787886
3_Agreste,2020-12-06,0,1935686,0
3_Agreste,2020-12-13,0,1935686,0
3_Agreste,2020-12-20,0,1935686,0
3_Agreste,2020-12-27,0,1935686,0
3_Agreste,2021-01-03,1,1948946,0.051309784878595915
3_Agreste,2021-01-10,0,1948946,0
3_Agreste,2021-01-17,0,1948946,0
3_Agreste,2021-01-24,4,1948946,0.20523913951438366
3_Agreste,2021-01-31,3,1948946,0.15392935463578775
3_Agreste,2021-02-07,2,1948946,0.10261956975719183
3_Agreste,2021-02-14,4,1948946,0.20523913951438366
3_Agreste,2021-02-21,3,1948946,0.15392935463578775
3_Agreste,2021-02-28,5,1948946,0.2565489243929796
3_Agreste,2021-03-07,6,1948946,0.3078587092715755
3_Agreste,2021-03-14,3,1948946,0.15392935463578775
3_Agreste,2021-03-21,1,1948946,0.051309784878595915
3_Agreste,2021-03-28,2,1948946,0.10261956975719183
3_Agreste,2021-04-04,4,1948946,0.20523913951438366
3_Agreste,2021-04-11,9,1948946,0.46178806390736327
3_Agreste,2021-04-18,5,1948946,0.2565489243929796
3_Agreste,2021-04-25,14,1948946,0.7183369883003429
3_Agreste,2021-05-02,12,1948946,0.615717418543151
3_Agreste,2021-05-09,18,1948946,0.9235761278147265
3_Agreste,2021-05-16,15,1948946,0.7696467731789388
3_Agreste,2021-05-23,24,1948946,1.231434837086302
3_Agreste,2021-05-30,14,1948946,0.7183369883003429
3_Agreste,2021-06-06,13,1948946,0.6670272034217469
3_Agreste,2021-06-13,9,1948946,0.46178806390736327
3_Agreste,2021-06-20,7,1948946,0.35916849415017144
3_Agreste,2021-06-27,20,1948946,1.0261956975719184
3_Agreste,2021-07-04,31,1948946,1.5906033312364734
3_Agreste,2021-07-11,23,1948946,1.180125052207706
3_Agreste,2021-07-18,26,1948946,1.3340544068434939
3_Agreste,2021-07-25,24,1948946,1.231434837086302
3_Agreste,2021-08-01,15,1948946,0.7696467731789388
3_Agreste,2021-08-08,17,1948946,0.8722663429361307
3_Agreste,2021-08-15,15,1948946,0.7696467731789388
3_Agreste,2021-08-22,15,1948946,0.7696467731789388
3_Agreste,2021-08-29,11,1948946,0.5644076336645552
3_Agreste,2021-09-05,7,1948946,0.35916849415017144
3_Agreste,2021-09-12,21,1948946,1.0775054824505141
3_Agreste,2021-09-19,9,1948946,0.46178806390736327
3_Agreste,2021-09-26,9,1948946,0.46178806390736327
3_Agreste,2021-10-03,2,1948946,0.10261956975719183
3_Agreste,2021-10-10,11,1948946,0.5644076336645552
3_Agreste,2021-10-17,5,1948946,0.2565489243929796
3_Agreste,2021-10-24,4,1948946,0.20523913951438366
3_Agreste,2021-10-31,10,1948946,0.5130978487859592
3_Agreste,2021-11-07,4,1948946,0.20523913951438366
3_Agreste,2021-11-14,9,1948946,0.46178806390736327
3_Agreste,2021-11-21,1,1948946,0.051309784878595915
3_Agreste,2021-11-28,4,1948946,0.20523913951438366
3_Agreste,2021-12-05,5,1948946,0.2565489243929796
3_Agreste,2021-12-12,3,1948946,0.15392935463578775
3_Agreste,2021-12-19,1,1948946,0.051309784878595915
3_Agreste,2021-12-26,0,1948946,0
3_Agreste,2022-01-02,2,1879038,0.1064374429894446
3_Agreste,2022-01-09,6,1879038,0.3193123289683338
3_Agreste,2022-01-16,3,1879038,0.1596561644841669
3_Agreste,2022-01-23,5,1879038,0.2660936074736115
3_Agreste,2022-01-30,1,1879038,0.0532187214947223
3_Agreste,2022-02-06,6,1879038,0.3193123289683338
3_Agreste,2022-02-13,10,1879038,0.532187214947223
3_Agreste,2022-02-20,8,1879038,0.4257497719577784
3_Agreste,2022-02-27,19,1879038,1.0111557083997238
3_Agreste,2022-03-06,20,1879038,1.064374429894446
3_Agreste,2022-03-13,18,1879038,0.9579369869050014
3_Agreste,2022-03-20,37,1879038,1.9690926953047252
3_Agreste,2022-03-27,71,1879038,3.7785292261252836
3_Agreste,2022-04-03,41,1879038,2.1819675812836143
3_Agreste,2022-04-10,45,1879038,2.3948424672625035
3_Agreste,2022-04-17,42,1879038,2.2351863027783367
3_Agreste,2022-04-24,111,1879038,5.907278085914175
3_Agreste,2022-05-01,209,1879038,11.12271279239696
3_Agreste,2022-05-08,142,1879038,7.557058452250567
3_Agreste,2022-05-15,112,1879038,5.960496807408898
3_Agreste,2022-05-22,95,1879038,5.0557785419986185
3_Agreste,2022-05-29,86,1879038,4.576810048546118
3_Agreste,2022-06-05,69,1879038,3.672091783135839
3_Agreste,2022-06-12,51,1879038,2.714154796230837
3_Agreste,2022-06-19,41,1879038,2.1819675812836143
3_Agreste,2022-06-26,37,1879038,1.9690926953047252
3_Agreste,2022-07-03,16,1879038,0.8514995439155568
3_Agreste,2022-07-10,27,1879038,1.436905480357502
3_Agreste,2022-07-17,19,1879038,1.0111557083997238
3_Agreste,2022-07-24,18,1879038,0.9579369869050014
3_Agreste,2022-07-31,16,1879038,0.8514995439155568
3_Agreste,2022-08-07,15,1879038,0.7982808224208345
3_Agreste,2022-08-14,7,1879038,0.3725310504630561
3_Agreste,2022-08-21,5,1879038,0.2660936074736115
3_Agreste,2022-08-28,13,1879038,0.6918433794313898
3_Agreste,2022-09-04,3,1879038,0.1596561644841669
3_Agreste,2022-09-11,1,1879038,0.0532187214947223
3_Agreste,2022-09-18,4,1879038,0.2128748859788892
3_Agreste,2022-09-25,2,1879038,0.1064374429894446
3_Agreste,2022-10-02,0,1879038,0
3_Agreste,2022-10-09,1,1879038,0.0532187214947223
3_Agreste,2022-10-16,0,1879038,0
3_Agreste,2022-10-23,4,1879038,0.2128748859788892
3_Agreste,2022-10-30,2,1879038,0.1064374429894446
3_Agreste,2022-11-06,0,1879038,0
3_Agreste,2022-11-13,5,1879038,0.2660936074736115
3_Agreste,2022-11-20,3,1879038,0.1596561644841669
3_Agreste,2022-11-27,0,1879038,0
3_Agreste,2022-12-04,6,1879038,0.3193123289683338
3_Agreste,2022-12-11,3,1879038,0.1596561644841669
3_Agreste,2022-12-18,2,1879038,0.1064374429894446
3_Agreste,2022-12-25,2,1879038,0.1064374429894446
3_Agreste,2023-01-01,3,1925052,0.15583994614171462
3_Agreste,2023-01-08,1,1925052,0.05194664871390488
3_Agreste,2023-01-15,1,1925052,0.05194664871390488
3_Agreste,2023-01-22,5,1925052,0.2597332435695244
3_Agreste,2023-01-29,4,1925052,0.2077865948556195
3_Agreste,2023-02-05,2,1925052,0.10389329742780976
3_Agreste,2023-02-12,5,1925052,0.2597332435695244
3_Agreste,2023-02-19,4,1925052,0.2077865948556195
3_Agreste,2023-02-26,5,1925052,0.2597332435695244
3_Agreste,2023-03-05,2,1925052,0.10389329742780976
3_Agreste,2023-03-12,14,1925052,0.7272530819946682
3_Agreste,2023-03-19,2,1925052,0.10389329742780976
3_Agreste,2023-03-26,7,1925052,0.3636265409973341
3_Agreste,2023-04-02,2,1925052,0.10389329742780976
3_Agreste,2023-04-09,9,1925052,0.46751983842514383
3_Agreste,2023-04-16,10,1925052,0.5194664871390487
3_Agreste,2023-04-23,2,1925052,0.10389329742780976
3_Agreste,2023-04-30,3,1925052,0.15583994614171462
3_Agreste,2023-05-07,3,1925052,0.15583994614171462
3_Agreste,2023-05-14,5,1925052,0.2597332435695244
3_Agreste,2023-05-21,1,1925052,0.05194664871390488
3_Agreste,2023-05-28,0,1925052,0
3_Agreste,2023-06-04,3,1925052,0.15583994614171462
3_Agreste,2023-06-11,0,1925052,0
3_Agreste,2023-06-18,1,1925052,0.05194664871390488
3_Agreste,2023-06-25,0,1925052,0
3_Agreste,2023-07-02,0,1925052,0
3_Agreste,2023-07-09,0,1925052,0
3_Agreste,2023-07-16,0,1925052,0
3_Agreste,2023-07-23,2,1925052,0.10389329742780976
3_Agreste,2023-07-30,2,1925052,0.10389329742780976
3_Agreste,2023-08-06,1,1925052,0.05194664871390488
3_Agreste,2023-08-13,0,1925052,0
3_Agreste,2023-08-20,0,1925052,0
3_Agreste,2023-08-27,1,1925052,0.05194664871390488
3_Agreste,2023-09-03,0,1925052,0
3_Agreste,2023-09-10,0,1925052,0
3_Agreste,2023-09-17,0,1925052,0
3_Agreste,2023-09-24,0,1925052,0
3_Agreste,2023-10-01,0,1925052,0
3_Agreste,2023-10-08,0,1925052,0
3_Agreste,2023-10-15,0,1925052,0
3_Agreste,2023-10-22,0,1925052,0
3_Agreste,2023-10-29,0,1925052,0
3_Agreste,2023-11-05,1,1925052,0.05194664871390488
3_Agreste,2023-11-12,0,1925052,0
3_Agreste,2023-11-19,0,1925052,0
3_Agreste,2023-11-26,0,1925052,0
3_Agreste,2023-12-03,1,1925052,0.05194664871390488
3_Agreste,2023-12-10,0,1925052,0
3_Agreste,2023-12-17,0,1925052,0
3_Agreste,2023-12-24,1,1925052,0.05194664871390488
3_Agreste,2023-12-31,0,1925052,0
3_Agreste,2024-01-07,0,1971068,0
3_Agreste,2024-01-14,0,1971068,0
3_Agreste,2024-01-21,0,1971068,0
3_Agreste,2024-01-28,2,1971068,0.10146783368204446
3_Agreste,2024-02-04,0,1971068,0
3_Agreste,2024-02-11,3,1971068,0.15220175052306667
3_Agreste,2024-02-18,2,1971068,0.10146783368204446
3_Agreste,2024-02-25,5,1971068,0.25366958420511115
3_Agreste,2024-03-03,4,1971068,0.2029356673640889
3_Agreste,2024-03-10,7,1971068,0.3551374178871556
3_Agreste,2024-03-17,4,1971068,0.2029356673640889
3_Agreste,2024-03-24,2,1971068,0.10146783368204446
3_Agreste,2024-03-31,6,1971068,0.30440350104613334
3_Agreste,2024-04-07,2,1971068,0.10146783368204446
3_Agreste,2024-04-14,1,1971068,0.05073391684102223
3_Agreste,2024-04-21,1,1971068,0.05073391684102223
3_Agreste,2024-04-28,1,1971068,0.05073391684102223
3_Agreste,2024-05-05,2,1971068,0.10146783368204446
3_Agreste,2024-05-12,4,1971068,0.2029356673640889
3_Agreste,2024-05-19,0,1971068,0
3_Agreste,2024-05-26,1,1971068,0.05073391684102223
3_Agreste,2024-06-02,4,1971068,0.2029356673640889
3_Agreste,2024-06-09,2,1971068,0.10146783368204446
3_Agreste,2024-06-16,2,1971068,0.10146783368204446
3_Agreste,2024-06-23,1,1971068,0.05073391684102223
3_Agreste,2024-06-30,1,1971068,0.05073391684102223
3_Agreste,2024-07-07,0,1971068,0
3_Agreste,2024-07-14,0,1971068,0
3_Agreste,2024-07-21,1,1971068,0.05073391684102223
3_Agreste,2024-07-28,1,1971068,0.05073391684102223
3_Agreste,2024-08-04,2,1971068,0.10146783368204446
3_Agreste,2024-08-11,2,1971068,0.10146783368204446
3_Agreste,2024-08-18,1,1971068,0.05073391684102223
3_Agreste,2024-08-25,1,1971068,0.05073391684102223
3_Agreste,2024-09-01,2,1971068,0.10146783368204446
3_Agreste,2024-09-08,0,1971068,0
3_Agreste,2024-09-15,0,1971068,0
3_Agreste,2024-09-22,2,1971068,0.10146783368204446
3_Agreste,2024-09-29,0,1971068,0
3_Agreste,2024-10-06,0,1971068,0
3_Agreste,2024-10-13,4,1971068,0.2029356673640889
3_Agreste,2024-10-20,0,1971068,0
3_Agreste,2024-10-27,5,1971068,0.25366958420511115
3_Agreste,2024-11-03,2,1971068,0.10146783368204446
3_Agreste,2024-11-10,0,1971068,0
3_Agreste,2024-11-17,0,1971068,0
3_Agreste,2024-11-24,0,1971068,0
3_Agreste,2024-12-01,0,1971068,0
3_Agreste,2024-12-08,1,1971068,0.05073391684102223
3_Agreste,2024-12-15,0,1971068,0
3_Agreste,2024-12-22,0,1971068,0
3_Agreste,2024-12-29,0,1971068,0
3_Agreste,2025-01-05,1,1978503,0.05054326427607135
3_Agreste,2025-01-12,1,1978503,0.05054326427607135
3_Agreste,2025-01-19,2,1978503,0.1010865285521427
3_Agreste,2025-01-26,1,1978503,0.05054326427607135
3_Agreste,2025-02-02,0,1978503,0
3_Agreste,2025-02-09,0,1978503,0
3_Agreste,2025-02-16,1,1978503,0.05054326427607135
3_Agreste,2025-02-23,2,1978503,0.1010865285521427
3_Agreste,2025-03-02,1,1978503,0.05054326427607135
3_Agreste,2025-03-09,0,1978503,0
3_Agreste,2025-03-16,0,1978503,0
3_Agreste,2025-03-23,0,1978503,0
3_Agreste,2025-03-30,0,1978503,0
3_Agreste,2025-04-06,3,1978503,0.15162979282821407
3_Agreste,2025-04-13,0,1978503,0
3_Agreste,2025-04-20,1,1978503,0.05054326427607135
3_Agreste,2025-04-27,0,1978503,0
3_Agreste,2025-05-04,0,1978503,0
3_Agreste,2025-05-11,0,1978503,0
3_Agreste,2025-05-18,3,1978503,0.15162979282821407
3_Agreste,2025-05-25,1,1978503,0.05054326427607135
3_Agreste,2025-06-01,0,1978503,0
3_Agreste,2025-06-08,0,1978503,0
3_Agreste,2025-06-15,1,1978503,0.05054326427607135
3_Agreste,2025-06-22,2,1978503,0.1010865285521427
3_Agreste,2025-06-29,2,1978503,0.1010865285521427
3_Agreste,2025-07-06,1,1978503,0.05054326427607135
3_Agreste,2025-07-13,0,1978503,0
3_Agreste,2025-07-20,1,1978503,0.05054326427607135
3_Agreste,2025-07-27,0,1978503,0
3_Agreste,2025-08-03,0,1978503,0
3_Agreste,2025-08-10,3,1978503,0.15162979282821407
3_Agreste,2025-08-17,0,1978503,0
3_Agreste,2025-08-24,3,1978503,0.15162979282821407
3_Agreste,2025-08-31,2,1978503,0.1010865285521427
3_Agreste,2025-09-07,0,1978503,0
3_Agreste,2025-09-14,3,1978503,0.15162979282821407
3_Agreste,2025-09-21,2,1978503,0.1010865285521427
3_Agreste,2025-09-28,1,1978503,0.05054326427607135
3_Agreste,2025-10-05,0,1978503,0
3_Agreste,2025-10-12,0,1978503,0
3_Agreste,2025-10-19,2,1978503,0.1010865285521427
3_Agreste,2025-10-26,1,1978503,0.05054326427607135
3_Agreste,2025-11-02,0,1978503,0
3_Agreste,2025-11-09,1,1978503,0.05054326427607135
3_Agreste,2025-11-16,0,1978503,0
3_Agreste,2025-11-23,0,1978503,0
3_Agreste,2025-11-30,1,1978503,0.05054326427607135
3_Agreste,2025-12-07,2,1978503,0.1010865285521427
3_Agreste,2025-12-14,0,1978503,0
3_Agreste,2025-12-21,0,1978503,0
4_Sertao,2015-01-04,0,836344,0
4_Sertao,2015-01-11,0,836344,0
4_Sertao,2015-01-18,0,836344,0
4_Sertao,2015-01-25,0,836344,0
4_Sertao,2015-02-01,0,836344,0
4_Sertao,2015-02-08,0,836344,0
4_Sertao,2015-02-15,0,836344,0
4_Sertao,2015-02-22,0,836344,0
4_Sertao,2015-03-01,0,836344,0
4_Sertao,2015-03-08,0,836344,0
4_Sertao,2015-03-15,0,836344,0
4_Sertao,2015-03-22,0,836344,0
4_Sertao,2015-03-29,0,836344,0
4_Sertao,2015-04-05,0,836344,0
4_Sertao,2015-04-12,0,836344,0
4_Sertao,2015-04-19,0,836344,0
4_Sertao,2015-04-26,0,836344,0
4_Sertao,2015-05-03,0,836344,0
4_Sertao,2015-05-10,0,836344,0
4_Sertao,2015-05-17,0,836344,0
4_Sertao,2015-05-24,1,836344,0.11956802464057853
4_Sertao,2015-05-31,0,836344,0
4_Sertao,2015-06-07,0,836344,0
4_Sertao,2015-06-14,0,836344,0
4_Sertao,2015-06-21,0,836344,0
4_Sertao,2015-06-28,0,836344,0
4_Sertao,2015-07-05,0,836344,0
4_Sertao,2015-07-12,0,836344,0
4_Sertao,2015-07-19,0,836344,0
4_Sertao,2015-07-26,0,836344,0
4_Sertao,2015-08-02,0,836344,0
4_Sertao,2015-08-09,1,836344,0.11956802464057853
4_Sertao,2015-08-16,0,836344,0
4_Sertao,2015-08-23,0,836344,0
4_Sertao,2015-08-30,0,836344,0
4_Sertao,2015-09-06,0,836344,0
4_Sertao,2015-09-13,0,836344,0
4_Sertao,2015-09-20,0,836344,0
4_Sertao,2015-09-27,0,836344,0
4_Sertao,2015-10-04,0,836344,0
4_Sertao,2015-10-11,0,836344,0
4_Sertao,2015-10-18,0,836344,0
4_Sertao,2015-10-25,0,836344,0
4_Sertao,2015-11-01,0,836344,0
4_Sertao,2015-11-08,1,836344,0.11956802464057853
4_Sertao,2015-11-15,2,836344,0.23913604928115706
4_Sertao,2015-11-22,2,836344,0.23913604928115706
4_Sertao,2015-11-29,3,836344,0.3587040739217356
4_Sertao,2015-12-06,3,836344,0.3587040739217356
4_Sertao,2015-12-13,0,836344,0
4_Sertao,2015-12-20,0,836344,0
4_Sertao,2015-12-27,2,836344,0.23913604928115706
4_Sertao,2016-01-03,2,842118,0.23749640786683104
4_Sertao,2016-01-10,1,842118,0.11874820393341552
4_Sertao,2016-01-17,1,842118,0.11874820393341552
4_Sertao,2016-01-24,3,842118,0.3562446118002465
4_Sertao,2016-01-31,6,842118,0.712489223600493
4_Sertao,2016-02-07,14,842118,1.662474855067817
4_Sertao,2016-02-14,19,842118,2.256215874734895
4_Sertao,2016-02-21,19,842118,2.256215874734895
4_Sertao,2016-02-28,16,842118,1.8999712629346484
4_Sertao,2016-03-06,28,842118,3.324949710135634
4_Sertao,2016-03-13,23,842118,2.7312086904685566
4_Sertao,2016-03-20,11,842118,1.3062302432675705
4_Sertao,2016-03-27,18,842118,2.1374676708014793
4_Sertao,2016-04-03,15,842118,1.7812230590012326
4_Sertao,2016-04-10,6,842118,0.712489223600493
4_Sertao,2016-04-17,15,842118,1.7812230590012326
4_Sertao,2016-04-24,12,842118,1.424978447200986
4_Sertao,2016-05-01,5,842118,0.5937410196670775
4_Sertao,2016-05-08,7,842118,0.8312374275339085
4_Sertao,2016-05-15,1,842118,0.11874820393341552
4_Sertao,2016-05-22,5,842118,0.5937410196670775
4_Sertao,2016-05-29,3,842118,0.3562446118002465
4_Sertao,2016-06-05,0,842118,0
4_Sertao,2016-06-12,0,842118,0
4_Sertao,2016-06-19,0,842118,0
4_Sertao,2016-06-26,0,842118,0
4_Sertao,2016-07-03,1,842118,0.11874820393341552
4_Sertao,2016-07-10,1,842118,0.11874820393341552
4_Sertao,2016-07-17,4,842118,0.4749928157336621
4_Sertao,2016-07-24,0,842118,0
4_Sertao,2016-07-31,1,842118,0.11874820393341552
4_Sertao,2016-08-07,1,842118,0.11874820393341552
4_Sertao,2016-08-14,0,842118,0
4_Sertao,2016-08-21,1,842118,0.11874820393341552
4_Sertao,2016-08-28,0,842118,0
4_Sertao,2016-09-04,0,842118,0
4_Sertao,2016-09-11,0,842118,0
4_Sertao,2016-09-18,0,842118,0
4_Sertao,2016-09-25,0,842118,0
4_Sertao,2016-10-02,0,842118,0
4_Sertao,2016-10-09,1,842118,0.11874820393341552
4_Sertao,2016-10-16,0,842118,0
4_Sertao,2016-10-23,0,842118,0
4_Sertao,2016-10-30,1,842118,0.11874820393341552
4_Sertao,2016-11-06,0,842118,0
4_Sertao,2016-11-13,1,842118,0.11874820393341552
4_Sertao,2016-11-20,1,842118,0.11874820393341552
4_Sertao,2016-11-27,1,842118,0.11874820393341552
4_Sertao,2016-12-04,0,842118,0
4_Sertao,2016-12-11,1,842118,0.11874820393341552
4_Sertao,2016-12-18,0,842118,0
4_Sertao,2016-12-25,1,842118,0.11874820393341552
4_Sertao,2017-01-01,0,847696,0
4_Sertao,2017-01-08,0,847696,0
4_Sertao,2017-01-15,1,847696,0.11796681829335046
4_Sertao,2017-01-22,0,847696,0
4_Sertao,2017-01-29,0,847696,0
4_Sertao,2017-02-05,0,847696,0
4_Sertao,2017-02-12,1,847696,0.11796681829335046
4_Sertao,2017-02-19,1,847696,0.11796681829335046
4_Sertao,2017-02-26,0,847696,0
4_Sertao,2017-03-05,1,847696,0.11796681829335046
4_Sertao,2017-03-12,0,847696,0
4_Sertao,2017-03-19,0,847696,0
4_Sertao,2017-03-26,0,847696,0
4_Sertao,2017-04-02,0,847696,0
4_Sertao,2017-04-09,1,847696,0.11796681829335046
4_Sertao,2017-04-16,3,847696,0.35390045488005134
4_Sertao,2017-04-23,0,847696,0
4_Sertao,2017-04-30,1,847696,0.11796681829335046
4_Sertao,2017-05-07,0,847696,0
4_Sertao,2017-05-14,1,847696,0.11796681829335046
4_Sertao,2017-05-21,0,847696,0
4_Sertao,2017-05-28,0,847696,0
4_Sertao,2017-06-04,2,847696,0.2359336365867009
4_Sertao,2017-06-11,0,847696,0
4_Sertao,2017-06-18,0,847696,0
4_Sertao,2017-06-25,0,847696,0
4_Sertao,2017-07-02,0,847696,0
4_Sertao,2017-07-09,0,847696,0
4_Sertao,2017-07-16,1,847696,0.11796681829335046
4_Sertao,2017-07-23,1,847696,0.11796681829335046
4_Sertao,2017-07-30,1,847696,0.11796681829335046
4_Sertao,2017-08-06,1,847696,0.11796681829335046
4_Sertao,2017-08-13,0,847696,0
4_Sertao,2017-08-20,3,847696,0.35390045488005134
4_Sertao,2017-08-27,0,847696,0
4_Sertao,2017-09-03,0,847696,0
4_Sertao,2017-09-10,2,847696,0.2359336365867009
4_Sertao,2017-09-17,0,847696,0
4_Sertao,2017-09-24,1,847696,0.11796681829335046
4_Sertao,2017-10-01,0,847696,0
4_Sertao,2017-10-08,0,847696,0
4_Sertao,2017-10-15,2,847696,0.2359336365867009
4_Sertao,2017-10-22,1,847696,0.11796681829335046
4_Sertao,2017-10-29,0,847696,0
4_Sertao,2017-11-05,0,847696,0
4_Sertao,2017-11-12,0,847696,0
4_Sertao,2017-11-19,0,847696,0
4_Sertao,2017-11-26,0,847696,0
4_Sertao,2017-12-03,0,847696,0
4_Sertao,2017-12-10,0,847696,0
4_Sertao,2017-12-17,0,847696,0
4_Sertao,2017-12-24,0,847696,0
4_Sertao,2017-12-31,0,847696,0
4_Sertao,2018-01-07,2,849754,0.23536223424661723
4_Sertao,2018-01-14,2,849754,0.23536223424661723
4_Sertao,2018-01-21,2,849754,0.23536223424661723
4_Sertao,2018-01-28,0,849754,0
4_Sertao,2018-02-04,0,849754,0
4_Sertao,2018-02-11,0,849754,0
4_Sertao,2018-02-18,0,849754,0
4_Sertao,2018-02-25,0,849754,0
4_Sertao,2018-03-04,1,849754,0.11768111712330862
4_Sertao,2018-03-11,0,849754,0
4_Sertao,2018-03-18,0,849754,0
4_Sertao,2018-03-25,1,849754,0.11768111712330862
4_Sertao,2018-04-01,0,849754,0
4_Sertao,2018-04-08,0,849754,0
4_Sertao,2018-04-15,0,849754,0
4_Sertao,2018-04-22,1,849754,0.11768111712330862
4_Sertao,2018-04-29,1,849754,0.11768111712330862
4_Sertao,2018-05-06,2,849754,0.23536223424661723
4_Sertao,2018-05-13,3,849754,0.3530433513699259
4_Sertao,2018-05-20,2,849754,0.23536223424661723
4_Sertao,2018-05-27,0,849754,0
4_Sertao,2018-06-03,1,849754,0.11768111712330862
4_Sertao,2018-06-10,0,849754,0
4_Sertao,2018-06-17,0,849754,0
4_Sertao,2018-06-24,0,849754,0
4_Sertao,2018-07-01,0,849754,0
4_Sertao,2018-07-08,0,849754,0
4_Sertao,2018-07-15,0,849754,0
4_Sertao,2018-07-22,0,849754,0
4_Sertao,2018-07-29,1,849754,0.11768111712330862
4_Sertao,2018-08-05,1,849754,0.11768111712330862
4_Sertao,2018-08-12,4,849754,0.47072446849323446
4_Sertao,2018-08-19,4,849754,0.47072446849323446
4_Sertao,2018-08-26,1,849754,0.11768111712330862
4_Sertao,2018-09-02,0,849754,0
4_Sertao,2018-09-09,0,849754,0
4_Sertao,2018-09-16,0,849754,0
4_Sertao,2018-09-23,0,849754,0
4_Sertao,2018-09-30,0,849754,0
4_Sertao,2018-10-07,0,849754,0
4_Sertao,2018-10-14,0,849754,0
4_Sertao,2018-10-21,0,849754,0
4_Sertao,2018-10-28,0,849754,0
4_Sertao,2018-11-04,0,849754,0
4_Sertao,2018-11-11,1,849754,0.11768111712330862
4_Sertao,2018-11-18,0,849754,0
4_Sertao,2018-11-25,0,849754,0
4_Sertao,2018-12-02,0,849754,0
4_Sertao,2018-12-09,1,849754,0.11768111712330862
4_Sertao,2018-12-16,0,849754,0
4_Sertao,2018-12-23,0,849754,0
4_Sertao,2018-12-30,0,849754,0
4_Sertao,2019-01-06,0,855144,0
4_Sertao,2019-01-13,1,855144,0.11693936927581787
4_Sertao,2019-01-20,0,855144,0
4_Sertao,2019-01-27,1,855144,0.11693936927581787
4_Sertao,2019-02-03,1,855144,0.11693936927581787
4_Sertao,2019-02-10,1,855144,0.11693936927581787
4_Sertao,2019-02-17,2,855144,0.23387873855163574
4_Sertao,2019-02-24,1,855144,0.11693936927581787
4_Sertao,2019-03-03,2,855144,0.23387873855163574
4_Sertao,2019-03-10,0,855144,0
4_Sertao,2019-03-17,2,855144,0.23387873855163574
4_Sertao,2019-03-24,3,855144,0.35081810782745365
4_Sertao,2019-03-31,4,855144,0.4677574771032715
4_Sertao,2019-04-07,4,855144,0.4677574771032715
4_Sertao,2019-04-14,2,855144,0.23387873855163574
4_Sertao,2019-04-21,3,855144,0.35081810782745365
4_Sertao,2019-04-28,1,855144,0.11693936927581787
4_Sertao,2019-05-05,3,855144,0.35081810782745365
4_Sertao,2019-05-12,3,855144,0.35081810782745365
4_Sertao,2019-05-19,6,855144,0.7016362156549073
4_Sertao,2019-05-26,4,855144,0.4677574771032715
4_Sertao,2019-06-02,0,855144,0
4_Sertao,2019-06-09,1,855144,0.11693936927581787
4_Sertao,2019-06-16,1,855144,0.11693936927581787
4_Sertao,2019-06-23,1,855144,0.11693936927581787
4_Sertao,2019-06-30,0,855144,0
4_Sertao,2019-07-07,1,855144,0.11693936927581787
4_Sertao,2019-07-14,0,855144,0
4_Sertao,2019-07-21,1,855144,0.11693936927581787
4_Sertao,2019-07-28,0,855144,0
4_Sertao,2019-08-04,0,855144,0
4_Sertao,2019-08-11,0,855144,0
4_Sertao,2019-08-18,0,855144,0
4_Sertao,2019-08-25,0,855144,0
4_Sertao,2019-09-01,1,855144,0.11693936927581787
4_Sertao,2019-09-08,0,855144,0
4_Sertao,2019-09-15,0,855144,0
4_Sertao,2019-09-22,0,855144,0
4_Sertao,2019-09-29,0,855144,0
4_Sertao,2019-10-06,0,855144,0
4_Sertao,2019-10-13,0,855144,0
4_Sertao,2019-10-20,0,855144,0
